date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:30	32686/32686	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:07:32%20GMT	https://www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake.html	(from https://www.equancy.fr/fr/expertise/strategie-data)
15:07:31	31260/31260	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:07:32%20GMT	https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data.html	(from https://www.equancy.fr/fr/expertise/strategie-de-personnalisation)
15:07:32	76020/76020	---M--	200	added ('OK')	image/png	etag:%22128f4-5b1a3f2aef1c8%22	https://www.equancy.fr/uploads/media/5f50b72477a05_carrefour.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50b72477a05_carrefour.png	(from https://www.equancy.fr/fr/cas-client/monetiser-la-data-via-la-mise-en-place-dune-regie-media)
15:07:32	189024/189024	---M--	200	added ('OK')	image/jpeg	etag:%222e260-5b1a3f2a59b23%22	https://www.equancy.fr/uploads/media/5f50e0c304735_groupe-pvcp.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50e0c304735_groupe-pvcp.jpg	(from https://www.equancy.fr/fr/cas-client/definition-et-pilotage-d-39-une-strategie-media-data-driven)
15:07:32	260162/260162	---M--	200	added ('OK')	image/png	etag:%223f842-5b1a3f29fde60%22	https://www.equancy.fr/uploads/media/5f50bbbf634be_picard.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50bbbf634be_picard.png	(from https://www.equancy.fr/fr/cas-client/le-data-lake-pilier-de-la-strategie-de-personnalisation-multicanale)
15:07:33	13318/13318	---M--	200	added ('OK')	image/jpeg	etag:%223406-5b1a3f29fee00%22	https://www.equancy.fr/uploads/media/5f50a9dabe3ca_societegeneraleassurances.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50a9dabe3ca_societegeneraleassurances.jpg	(from https://www.equancy.fr/fr/cas-client/cartographie-et-refonte-des-parcours-clients)
15:07:33	154840/154840	---M--	200	added ('OK')	image/jpeg	etag:%2225cd8-5b1a3f2887df4%22	https://www.equancy.fr/uploads/media/5f50b02380888_docteur-pierre-ricaud.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50b02380888_docteur-pierre-ricaud.jpg	(from https://www.equancy.fr/fr/cas-client/segmentation-activation-des-segments)
15:07:34	67815/67815	---M--	200	added ('OK')	image/jpeg	etag:%22108e7-5b1a3f29ea5df%22	https://www.equancy.fr/uploads/media/5f50b2c444cac_la-prairie.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50b2c444cac_la-prairie.jpg	(from https://www.equancy.fr/fr/cas-client/global-client-study)
15:07:34	16973/16973	---M--	200	added ('OK')	image/png	etag:%22424d-5b1a3f28188b0%22	https://www.equancy.fr/uploads/media/5f0c142a412ae_1200px-hertz-logo-svg.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f0c142a412ae_1200px-hertz-logo-svg.png	(from https://www.equancy.fr/fr/cas-client/strategie-dinnovations-services)
15:07:34	112853/112853	---M--	200	added ('OK')	image/png	etag:%221b8d5-5b1a3f2b1b0e9%22	https://www.equancy.fr/uploads/media/5f4fb8966c6de_generali.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4fb8966c6de_generali.png	(from https://www.equancy.fr/fr/cas-client/evolution-et-positionnement-de-loffre-epargne-retraite-loi-pacte)
15:07:34	7034/7034	---M--	200	added ('OK')	image/jpeg	etag:%221b7a-5b1a398e97f6e%22	https://www.equancy.fr/img/wttj.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/wttj.jpg	(from https://www.equancy.fr/fr/offre/cloud-devops-engineer-h-f)
15:07:36	50750/50750	---M--	200	added ('OK')	image/png	etag:%22c63e-5b1a3f2b6834c%22	https://www.equancy.fr/uploads/media/5f4e6bf57c6c2_azure.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6bf57c6c2_azure.png	(from https://www.equancy.fr/fr/expertise/optimisation-algorithmique-des-actions-marketing)
15:07:38	71448/71448	---M--	200	added ('OK')	image/png	etag:%2211718-5b1a3f28706f3%22	https://www.equancy.fr/uploads/media/5f4e709560f3f_spark.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e709560f3f_spark.png	(from https://www.equancy.fr/fr/expertise/optimisation-algorithmique-des-actions-marketing)
15:07:38	522588/522588	---M--	200	added ('OK')	image/jpeg	etag:%227f95c-5b1a3f28d3116%22	https://www.equancy.fr/uploads/media/5f6366ebb8f76_equancy-hd-17.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f6366ebb8f76_equancy-hd-17.jpg	(from https://www.equancy.fr/fr/offre/consultant-e-en-strategie-confirme-e-h-f)
15:07:38	54854/54854	---M--	200	added ('OK')	image/png	etag:%22d646-5b1a3f291d499%22	https://www.equancy.fr/uploads/media/5f632511ed945_logo-dataiku.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f632511ed945_logo-dataiku.png	(from https://www.equancy.fr/fr/expertise/optimisation-algorithmique-des-actions-marketing)
15:07:38	893037/893037	---M--	200	added ('OK')	image/jpeg	etag:%22da06d-5b1a3f286e7b3%22	https://www.equancy.fr/uploads/media/5f69e8e77292b_banner-equancy.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f69e8e77292b_banner-equancy.jpg	(from https://www.equancy.fr/fr/offre/consultant-e-en-strategie-confirme-e-h-f)
15:07:39	533296/533296	---M--	200	added ('OK')	image/jpeg	etag:%2282330-5b1a3f2812af0%22	https://www.equancy.fr/uploads/media/5f6366dab481c_equancy-hd-5.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f6366dab481c_equancy-hd-5.jpg	(from https://www.equancy.fr/fr/offre/consultant-e-en-strategie-confirme-e-h-f)
15:07:39	24928/24928	---M--	200	added ('OK')	image/png	etag:%226160-5b1a3f2b05929%22	https://www.equancy.fr/uploads/media/5f4e6c3f7704a_docker.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6c3f7704a_docker.png	(from https://www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake)
15:07:39	59053/59053	---M--	200	added ('OK')	image/png	etag:%22e6ad-5b1a3f2b14389%22	https://www.equancy.fr/uploads/media/5f4e6b8d89a41_airflow.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6b8d89a41_airflow.png	(from https://www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake)
15:07:39	29586/29586	---M--	200	added ('OK')	image/png	etag:%227392-5b1a3f27e5c2e%22	https://www.equancy.fr/uploads/media/5f4e6d3bd2821_gcp.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6d3bd2821_gcp.png	(from https://www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake)
15:07:39	31034/31034	---M--	200	added ('OK')	image/png	etag:%22793a-5b1a3f2791c6c%22	https://www.equancy.fr/uploads/media/5f61e41ed9bd2_kubernetes-logo-big.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f61e41ed9bd2_kubernetes-logo-big.png	(from https://www.equancy.fr/fr/expertise/conception-et-realisation-dun-data-lake)
15:07:40	5375/5375	---M--	200	added ('OK')	image/png	etag:%2214ff-5b1a3f2a42422%22	https://www.equancy.fr/uploads/media/5f4e6de30fc4d_graphinium.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6de30fc4d_graphinium.png	(from https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data)
15:07:40	162000/162000	---M--	200	added ('OK')	image/png	etag:%22278d0-5b1a3f277f38b%22	https://www.equancy.fr/uploads/media/5f634c788a741_gmp.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f634c788a741_gmp.png	(from https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data)
15:07:40	5196/5196	---M--	200	added ('OK')	image/png	etag:%22144c-5b1a3f2b2f90a%22	https://www.equancy.fr/uploads/media/5f4e6fd005ad4_mediarithmics.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6fd005ad4_mediarithmics.png	(from https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data)
15:07:40	41601/41601	---M--	200	added ('OK')	image/png	etag:%22a281-5b1a3f2ad2ca7%22	https://www.equancy.fr/uploads/media/5f4e6ebb29470_liveramp.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e6ebb29470_liveramp.png	(from https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data)
15:07:40	6622/6622	---M--	200	added ('OK')	image/png	etag:%2219de-5b1a3f2b27c0a%22	https://www.equancy.fr/uploads/media/5f4e70c2552d8_storetail.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f4e70c2552d8_storetail.png	(from https://www.equancy.fr/fr/expertise/valorisation-et-monetisation-de-la-data)
